============================================================
Threshold: 0
0,200	1,000	0,333
0,750	1,000	0,857
0,667	1,000	0,800
0,125	1,000	0,222
0,250	1,000	0,400
0,400	1,000	0,571
0,500	1,000	0,667
0,500	0,667	0,571
0,667	0,800	0,727
0,286	1,000	0,444
0,000	0,000	0,000
0,333	1,000	0,500
0,667	1,000	0,800
0,600	1,000	0,750
0,500	0,333	0,400
0,250	0,250	0,250
0,500	1,000	0,667
0,250	1,000	0,400
0,250	1,000	0,400
0,500	1,000	0,667
0,500	1,000	0,667
0,500	1,000	0,667
0,667	1,000	0,800
0,500	1,000	0,667
0,333	1,000	0,500
0,333	1,000	0,500
0,333	1,000	0,500
0,400	1,000	0,571
0,667	1,000	0,800
0,400	0,667	0,500
0,500	1,000	0,667
0,400	1,000	0,571
0,667	1,000	0,800
0,250	1,000	0,400
0,333	1,000	0,500
0,143	1,000	0,250
0,333	1,000	0,500
0,333	0,500	0,400
0,400	1,000	0,571
0,500	1,000	0,667
0,286	1,000	0,444
0,333	1,000	0,500
0,400	1,000	0,571
0,500	1,000	0,667
0,200	1,000	0,333
0,200	1,000	0,333
0,333	1,000	0,500
0,400	1,000	0,571
0,600	1,000	0,750
0,167	1,000	0,286
0,800	1,000	0,889
0,400	1,000	0,571
0,500	1,000	0,667
0,286	1,000	0,444
0,200	1,000	0,333
0,500	1,000	0,667
1,000	1,000	1,000
0,600	1,000	0,750
0,667	1,000	0,800
0,200	1,000	0,333
0,500	1,000	0,667
0,400	1,000	0,571
0,200	1,000	0,333
0,400	1,000	0,571
0,400	1,000	0,571
0,400	1,000	0,571
0,143	0,500	0,222
0,429	1,000	0,600
0,200	1,000	0,333
0,667	1,000	0,800
0,400	1,000	0,571
0,333	1,000	0,500
0,333	1,000	0,500
0,750	1,000	0,857
0,400	1,000	0,571
0,600	1,000	0,750
0,500	1,000	0,667
0,200	1,000	0,333
0,500	1,000	0,667
0,400	1,000	0,571
0,400	1,000	0,571
0,200	1,000	0,333
0,286	1,000	0,444
0,500	1,000	0,667
0,333	1,000	0,500
0,600	1,000	0,750
0,500	1,000	0,667
0,375	1,000	0,545
0,333	1,000	0,500
0,400	1,000	0,571
1,000	1,000	1,000
0,250	1,000	0,400
0,250	0,500	0,333
0,167	1,000	0,286
0,500	1,000	0,667
0,167	1,000	0,286
0,250	1,000	0,400
0,600	1,000	0,750
0,333	1,000	0,500
0,333	1,000	0,500
0,400	1,000	0,571
0,167	1,000	0,286
0,667	1,000	0,800
0,400	1,000	0,571
0,286	1,000	0,444
0,333	1,000	0,500
0,667	1,000	0,800
0,250	1,000	0,400
0,800	1,000	0,889
0,333	1,000	0,500
0,167	1,000	0,286
0,400	1,000	0,571
0,333	1,000	0,500
0,143	0,500	0,222
0,750	1,000	0,857
0,400	1,000	0,571
0,167	1,000	0,286
0,500	1,000	0,667
0,400	1,000	0,571
0,500	1,000	0,667
0,667	1,000	0,800
0,200	1,000	0,333
0,333	0,500	0,400
0,250	1,000	0,400
0,400	0,667	0,500
0,500	1,000	0,667
0,250	1,000	0,400
0,667	0,667	0,667
0,500	0,500	0,500
0,400	1,000	0,571
0,250	1,000	0,400
0,250	1,000	0,400
0,400	0,667	0,500
0,200	0,500	0,286
0,400	1,000	0,571
0,200	0,500	0,286
0,200	1,000	0,333
0,500	1,000	0,667
0,667	1,000	0,800
0,200	0,500	0,286
0,250	0,500	0,333
0,667	1,000	0,800
0,333	1,000	0,500
0,667	1,000	0,800
0,429	0,750	0,545
0,400	1,000	0,571
0,667	1,000	0,800
0,250	1,000	0,400
0,400	1,000	0,571
0,333	1,000	0,500
0,500	1,000	0,667
0,400	1,000	0,571
0,400	1,000	0,571
0,333	1,000	0,500
0,250	1,000	0,400
0,667	1,000	0,800
0,167	1,000	0,286
0,333	1,000	0,500
0,286	1,000	0,444
0,333	1,000	0,500
0,333	1,000	0,500
0,250	1,000	0,400
0,125	1,000	0,222
0,667	1,000	0,800
0,333	1,000	0,500
0,750	1,000	0,857
0,286	1,000	0,444
0,667	1,000	0,800
1,000	0,667	0,800
0,333	1,000	0,500
0,333	1,000	0,500
0,250	1,000	0,400
0,400	1,000	0,571
0,750	1,000	0,857
0,500	1,000	0,667
0,600	1,000	0,750
0,125	1,000	0,222
0,500	1,000	0,667
0,500	1,000	0,667
0,750	1,000	0,857
0,500	1,000	0,667
0,333	1,000	0,500
1,000	1,000	1,000
0,250	1,000	0,400
0,333	1,000	0,500
0,250	1,000	0,400
0,333	1,000	0,500
0,400	1,000	0,571
0,250	1,000	0,400
0,250	1,000	0,400
0,143	1,000	0,250
0,200	1,000	0,333
0,600	1,000	0,750
0,286	1,000	0,444
0,500	1,000	0,667
0,125	1,000	0,222
0,667	1,000	0,800
0,667	1,000	0,800
0,333	1,000	0,500
0,125	1,000	0,222
0,500	1,000	0,667
0,600	1,000	0,750
0,750	1,000	0,857
1,000	1,000	1,000
0,400	1,000	0,571
0,500	1,000	0,667
0,333	1,000	0,500
0,200	1,000	0,333
0,333	1,000	0,500
0,286	1,000	0,444
0,667	1,000	0,800
0,375	1,000	0,545
0,200	1,000	0,333
0,400	1,000	0,571
0,750	1,000	0,857
0,167	1,000	0,286
0,250	1,000	0,400
0,333	1,000	0,500
0,500	1,000	0,667
0,167	1,000	0,286
0,200	1,000	0,333
0,333	1,000	0,500
0,375	1,000	0,545
0,500	1,000	0,667
0,200	1,000	0,333
0,500	0,667	0,571
0,333	1,000	0,500
0,167	1,000	0,286
0,667	1,000	0,800
0,800	1,000	0,889
0,143	1,000	0,250
0,333	1,000	0,500
0,333	1,000	0,500
0,200	0,500	0,286
0,667	1,000	0,800
0,200	1,000	0,333
0,000	0,000	0,000
0,500	0,667	0,571
0,200	0,333	0,250
0,400	1,000	0,571
0,200	1,000	0,333
0,333	1,000	0,500
0,600	1,000	0,750
0,500	1,000	0,667
0,167	1,000	0,286
0,667	1,000	0,800
0,333	1,000	0,500
0,429	1,000	0,600
0,167	0,500	0,250
0,333	1,000	0,500
0,250	1,000	0,400
0,200	1,000	0,333
0,333	1,000	0,500
0,500	1,000	0,667
0,500	1,000	0,667
0,167	1,000	0,286
0,200	1,000	0,333
0,333	1,000	0,500
0,333	1,000	0,500
0,667	1,000	0,800
0,400	1,000	0,571
0,400	1,000	0,571
0,429	1,000	0,600
0,750	1,000	0,857
0,400	1,000	0,571
0,500	1,000	0,667
0,750	1,000	0,857
1,000	0,500	0,667
0,143	0,500	0,222
0,000	0,000	0,000
0,286	1,000	0,444
0,500	0,500	0,500
1,000	1,000	1,000
0,250	0,500	0,333
0,333	1,000	0,500
0,400	1,000	0,571
0,333	0,500	0,400
0,400	1,000	0,571
0,667	1,000	0,800
0,667	1,000	0,800
0,250	0,500	0,333
0,667	0,667	0,667
0,500	1,000	0,667
0,333	1,000	0,500
0,600	1,000	0,750
0,667	1,000	0,800
0,500	1,000	0,667
0,500	1,000	0,667
0,200	1,000	0,333
0,125	1,000	0,222
0,167	1,000	0,286
1,000	0,667	0,800
0,125	1,000	0,222
0,500	0,500	0,500
0,333	0,500	0,400
0,250	0,500	0,333
0,500	1,000	0,667
0,125	1,000	0,222
0,250	1,000	0,400
0,111	1,000	0,200
1,000	1,000	1,000
0,200	1,000	0,333
0,500	1,000	0,667
0,143	1,000	0,250
0,333	1,000	0,500
0,250	1,000	0,400
0,400	1,000	0,571
0,400	1,000	0,571
0,250	1,000	0,400
0,286	1,000	0,444
0,125	1,000	0,222
0,500	1,000	0,667
0,200	0,500	0,286
0,125	1,000	0,222
0,400	1,000	0,571
0,600	1,000	0,750
0,400	1,000	0,571
0,333	0,500	0,400
0,333	1,000	0,500
0,667	1,000	0,800
0,400	1,000	0,571
0,500	1,000	0,667
0,500	1,000	0,667
0,125	1,000	0,222
0,167	1,000	0,286
0,200	1,000	0,333
0,500	1,000	0,667
0,500	0,667	0,571
0,400	1,000	0,571
0,400	1,000	0,571
0,250	1,000	0,400
0,750	1,000	0,857
0,500	1,000	0,667
0,167	1,000	0,286
0,667	1,000	0,800
0,125	1,000	0,222
0,333	1,000	0,500
0,286	1,000	0,444
0,333	1,000	0,500
0,143	1,000	0,250
0,600	1,000	0,750
0,167	1,000	0,286
0,167	1,000	0,286
0,167	1,000	0,286
0,667	1,000	0,800
0,500	1,000	0,667
0,333	0,333	0,333
0,333	1,000	0,500
0,600	1,000	0,750
0,143	1,000	0,250
0,500	0,333	0,400
0,286	1,000	0,444
0,200	0,500	0,286
1,000	1,000	1,000
0,250	1,000	0,400
0,500	1,000	0,667
0,167	0,500	0,250
0,333	1,000	0,500
0,250	1,000	0,400
0,200	0,500	0,286
0,333	1,000	0,500
0,500	1,000	0,667
0,400	1,000	0,571
0,500	1,000	0,667
1,000	0,667	0,800
0,400	1,000	0,571
0,333	1,000	0,500
0,250	1,000	0,400
0,333	0,500	0,400
0,286	1,000	0,444
0,500	1,000	0,667
0,400	1,000	0,571
0,200	1,000	0,333
0,333	1,000	0,500
0,125	1,000	0,222
0,143	1,000	0,250
0,400	1,000	0,571
0,500	1,000	0,667
0,125	1,000	0,222
0,400	1,000	0,571
0,333	1,000	0,500
0,667	1,000	0,800
0,333	0,500	0,400
0,500	1,000	0,667
0,400	1,000	0,571
0,400	1,000	0,571
0,125	1,000	0,222
0,286	1,000	0,444
0,625	1,000	0,769
0,333	1,000	0,500
0,667	1,000	0,800
0,667	1,000	0,800
0,429	1,000	0,600
0,200	1,000	0,333
0,400	1,000	0,571
0,250	1,000	0,400
0,400	1,000	0,571
0,250	1,000	0,400
0,400	1,000	0,571
0,750	1,000	0,857
0,125	1,000	0,222
0,333	1,000	0,500
0,333	1,000	0,500
0,200	1,000	0,333
0,500	1,000	0,667
0,250	1,000	0,400
0,500	0,667	0,571
0,667	0,667	0,667
1,000	1,000	1,000
0,500	0,500	0,500
